id,name,age,income,is_active,signup_date,tier
6960,Ashley,30,65949.87,True,2020-11-18,free
6961,Stephanie,58,,True,2021-06-07,gold
6962,Steven,51,51285.84,True,2023-05-24,silver
6963,Stephanie,41,64577.54,False,2023-07-26,free
6964,Shawn,57,59150.96,True,2021-06-18,free
6965,Nicole,49,32444.59,False,2024-02-07,gold
6966,Micheal,49,56515.17,False,2024-10-06,free
6967,Michelle,47,,True,2022-10-08,free
6968,Michael,30,79900.94,True,2020-12-03,free
6969,Mary,18,56388.83,True,2023-12-05,silver
6970,David,51,65791.96,True,2024-08-30,free
6971,Jessica,32,62587.38,True,2023-05-25,free
6972,Christina,61,68020.03,True,2020-05-08,free
6973,Linda,31,50281.74,False,2023-03-07,silver
6974,Victoria,46,58922.07,True,2020-10-13,free
6975,Andrew,51,68166.09,False,2020-09-24,free
6976,Kimberly,35,66041.97,True,2021-01-06,silver
6977,Andrew,24,,True,2019-06-13,silver
6978,Cathy,46,71955.14,True,2023-10-11,free
6979,Brian,48,62397.1,False,2020-07-05,gold
6980,Shawn,42,64450.17,False,2022-08-30,free
6981,John,55,,True,2023-08-17,free
6982,Anthony,31,72911.99,True,2024-11-16,silver
6983,William,25,43806.07,False,2023-08-10,free
6984,Carolyn,44,,True,2020-02-10,free
6985,James,19,61976.03,True,2020-04-06,gold
6986,Joseph,34,49260.98,True,2019-07-01,bronze
6987,Nathan,54,49908.03,True,2022-07-27,silver
6988,Jason,31,63220.28,False,2022-04-25,free
6989,Ann,42,56265.23,True,2024-05-24,bronze
6990,Crystal,47,53559.22,True,2023-04-11,silver
6991,Joseph,46,66295.8,False,2020-03-11,gold
6992,Vincent,37,34844.09,True,2024-12-16,free
6993,Raymond,38,61382.0,True,2022-01-11,free
6994,Tiffany,39,54394.91,True,2020-03-11,free
6995,James,52,41569.63,False,2023-02-07,free
6996,Matthew,54,54934.91,True,2024-11-26,free
6997,Elizabeth,33,40308.29,False,2021-02-12,free
6998,Peggy,60,77728.65,False,2021-05-23,bronze
6999,Thomas,34,70810.9,True,2023-12-09,gold
7000,Hailey,33,72414.31,True,2024-03-04,free
7001,Richard,19,67672.04,True,2020-09-10,bronze
7002,Sarah,21,27887.69,True,2020-09-19,gold
7003,Scott,38,42337.06,True,2023-06-10,bronze
7004,Sarah,56,73404.52,True,2023-09-15,bronze
7005,Emily,51,89583.53,True,2020-09-06,free
7006,Kimberly,47,65631.89,False,2019-10-09,bronze
7007,Nancy,23,80846.15,False,2021-10-28,free
7008,David,34,47793.43,True,2023-05-17,silver
7009,David,56,50642.34,False,2020-11-19,bronze
7010,Nathaniel,42,,True,2023-06-28,free
7011,Kimberly,22,47995.12,True,2020-12-16,free
7012,Andrea,22,35761.98,True,2023-03-25,gold
7013,Mathew,37,71240.74,True,2022-03-04,bronze
7014,Ann,33,49219.55,True,2023-10-15,free
7015,Jo,58,,True,2019-08-06,free
7016,Joshua,54,77408.54,True,2020-10-30,silver
7017,Kyle,57,67573.72,False,2019-08-12,bronze
7018,Hayden,26,70465.92,True,2024-05-21,gold
7019,James,22,71386.98,True,2024-01-14,free
7020,Zachary,59,,True,2020-04-19,gold
7021,Mary,19,67547.16,False,2025-04-02,bronze
7022,William,26,37675.84,True,2023-03-31,gold
7023,April,60,43707.11,False,2019-09-25,silver
7024,Bobby,53,75102.03,False,2025-04-14,gold
7025,Stacy,39,68614.02,False,2019-06-19,silver
7026,Brandi,39,,False,2023-12-01,silver
7027,Elizabeth,39,34738.04,True,2021-06-03,silver
7028,Jason,51,,True,2023-02-02,bronze
7029,Robyn,46,,True,2025-02-22,free
7030,Cody,55,48674.59,True,2024-12-28,bronze
7031,Stacey,63,44291.76,True,2022-11-28,bronze
7032,Rebecca,50,65000.65,True,2020-08-14,bronze
7033,Mackenzie,35,82026.48,True,2020-08-11,silver
7034,Sarah,24,69614.98,True,2019-10-30,free
7035,Alicia,18,52884.01,True,2024-01-04,silver
7036,Sarah,50,59004.08,True,2023-04-25,free
7037,Michelle,18,69228.48,True,2023-05-25,bronze
7038,Michelle,41,51049.88,True,2022-02-23,silver
7039,Yolanda,21,63206.05,True,2021-06-07,free
7040,Whitney,21,54660.2,True,2024-09-14,bronze
7041,Tamara,35,54325.29,False,2023-12-17,free
7042,Shawn,44,36187.77,True,2022-09-24,bronze
7043,Michelle,60,60665.75,True,2024-12-13,silver
7044,Maria,49,66131.83,True,2024-02-25,free
7045,Tyler,50,72652.15,True,2021-06-16,free
7046,Crystal,45,33861.75,True,2022-05-04,silver
7047,Corey,59,74295.36,True,2019-12-13,free
7048,Scott,58,70908.88,False,2023-06-12,free
7049,Gary,53,82087.02,True,2019-12-14,silver
7050,Micheal,23,54540.3,True,2020-06-07,free
7051,William,33,61030.59,True,2020-06-11,gold
7052,Pamela,51,,False,2019-11-27,free
7053,Jason,40,,True,2022-12-10,free
7054,Heather,59,55261.93,True,2019-05-15,silver
7055,Kenneth,41,62280.52,True,2024-07-16,free
7056,Sandra,30,59354.98,False,2022-10-13,free
7057,Ethan,35,72173.82,False,2019-10-08,free
7058,Rhonda,30,56945.23,True,2021-11-14,silver
7059,Robert,54,79096.5,True,2025-03-12,silver
7060,Stephanie,60,,True,2022-12-10,free
7061,Amanda,56,79396.27,True,2019-07-13,free
7062,Thomas,59,39319.8,True,2021-03-13,silver
7063,Betty,34,,True,2019-09-16,free
7064,Justin,32,,True,2019-10-22,free
7065,David,35,43908.72,True,2022-05-06,gold
7066,Melissa,40,78351.61,False,2023-07-04,silver
7067,Terri,47,42223.09,True,2022-08-23,gold
7068,Kathleen,51,40199.63,True,2023-12-16,silver
7069,Chelsea,21,53277.98,True,2024-12-10,free
7070,Kenneth,20,53998.26,True,2019-07-11,free
7071,Jennifer,24,50912.46,True,2020-08-30,bronze
7072,Devon,35,61051.24,True,2023-01-10,free
7073,Ryan,59,65555.31,True,2020-12-27,bronze
7074,Bill,24,58795.77,True,2022-05-12,free
7075,Kyle,57,,True,2024-01-28,bronze
7076,Michelle,23,47211.42,False,2021-05-08,bronze
7077,Derrick,39,91615.28,True,2024-10-13,silver
7078,Meredith,18,44245.05,True,2021-01-01,free
7079,Katherine,21,44811.79,True,2022-12-23,silver
7080,Pedro,63,,True,2021-01-07,gold
7081,Ryan,60,74552.13,True,2022-04-16,free
7082,Beth,46,74404.27,True,2019-08-19,silver
7083,John,38,65956.63,True,2020-11-09,silver
7084,Stacy,43,79301.07,True,2023-06-06,free
7085,William,31,49154.85,True,2024-04-25,free
7086,Timothy,26,42683.42,False,2020-06-04,silver
7087,Carmen,64,64138.35,False,2023-08-05,bronze
7088,Joanna,29,67094.84,True,2022-04-24,free
7089,Ronald,59,62856.14,True,2023-05-06,free
7090,James,23,55360.52,True,2021-07-04,gold
7091,William,37,75419.07,False,2024-08-24,bronze
7092,Christopher,41,59345.74,True,2020-10-25,silver
7093,David,44,63795.61,True,2023-07-27,free
7094,Andrea,55,59567.86,True,2019-11-30,silver
7095,Sarah,25,52614.59,True,2021-08-22,free
7096,Jonathan,18,44054.35,True,2024-10-21,bronze
7097,Samantha,41,66323.57,True,2025-04-16,free
7098,Kevin,64,27548.52,True,2021-03-08,free
7099,Diana,24,50481.05,True,2023-03-11,silver
7100,Shannon,36,52496.88,False,2021-11-03,free
7101,Haley,39,41800.8,True,2021-06-06,free
7102,William,52,55616.24,False,2023-02-15,silver
7103,Jonathan,47,66697.87,True,2021-03-02,bronze
7104,Catherine,46,61925.65,True,2020-11-14,silver
7105,Ethan,39,51382.08,False,2022-12-10,free
7106,Karen,28,69276.31,True,2024-05-03,free
7107,Pamela,37,63954.14,True,2024-04-21,free
7108,Kayla,46,42824.14,True,2022-04-17,gold
7109,Kristine,58,48357.14,True,2023-09-07,silver
7110,Jesus,59,,True,2024-07-13,free
7111,Kelsey,51,,True,2023-10-15,silver
7112,Megan,18,49967.95,False,2023-09-30,free
7113,Jennifer,48,,True,2022-11-24,free
7114,Steven,47,,False,2025-02-18,silver
7115,Andrew,65,35466.42,True,2020-02-28,gold
7116,Daisy,35,31549.91,True,2021-04-24,gold
7117,Maureen,34,82430.2,True,2021-09-03,bronze
7118,Melanie,55,67904.37,False,2022-08-07,bronze
7119,Jon,31,74640.32,False,2024-04-28,free
7120,Steven,40,54826.52,True,2021-07-14,silver
7121,Lisa,42,70327.86,True,2020-06-25,silver
7122,Joan,32,58108.89,False,2023-07-02,bronze
7123,Leslie,63,73001.85,True,2021-11-09,free
7124,Nathan,39,75262.06,False,2021-10-16,free
7125,Amy,20,73852.94,True,2023-08-03,free
7126,Shane,36,50182.77,True,2024-01-15,silver
7127,Jody,61,61385.03,False,2024-05-31,silver
7128,Stephanie,51,45622.38,False,2021-10-21,free
7129,Adam,52,68295.41,True,2022-08-09,free
7130,Jeffrey,18,65090.18,True,2019-08-09,free
7131,Jasmine,38,36105.02,True,2020-03-07,free
7132,John,46,66886.76,False,2023-03-19,bronze
7133,Anthony,23,66539.53,False,2021-06-09,free
7134,Christian,54,68513.26,True,2022-07-22,bronze
7135,Charles,18,60695.18,False,2024-11-22,bronze
7136,Jessica,18,68472.36,True,2022-03-04,free
7137,Diane,44,64715.02,False,2022-09-21,silver
7138,Jonathan,38,46638.79,False,2023-06-17,gold
7139,Heather,33,69466.72,True,2023-09-13,free
7140,Ian,61,45708.04,True,2020-02-15,free
7141,Latoya,57,43976.09,True,2024-05-20,silver
7142,David,43,63170.29,True,2021-02-18,free
7143,Nicholas,33,20015.81,True,2021-11-17,free
7144,April,45,49986.97,True,2019-12-29,free
7145,Shawn,18,55300.05,False,2021-07-29,silver
7146,Thomas,53,79868.29,True,2022-01-01,bronze
7147,Nathaniel,27,56767.9,True,2023-06-01,free
7148,Emily,60,88889.27,False,2019-11-30,free
7149,Helen,34,37660.38,True,2020-05-13,gold
7150,Brittany,40,67075.69,True,2022-01-26,free
7151,Penny,24,69738.04,True,2022-08-28,free
7152,Angela,61,46196.58,False,2023-04-08,free
7153,Patricia,24,58649.27,True,2021-11-29,silver
7154,Alexander,61,58425.6,True,2020-03-21,gold
7155,Danielle,32,76303.82,False,2022-02-12,free
7156,Mackenzie,51,,True,2021-09-08,gold
7157,Belinda,63,88187.27,True,2019-07-29,gold
7158,Brianna,62,31504.45,True,2024-01-14,gold
7159,Timothy,21,66356.54,True,2024-10-15,gold
7160,Darren,31,46896.39,False,2022-11-15,silver
7161,Felicia,31,67154.9,True,2023-05-05,free
7162,John,33,50081.32,True,2024-08-19,silver
7163,Timothy,24,80190.39,True,2022-02-14,bronze
7164,Drew,49,61508.07,True,2022-08-25,bronze
7165,Andrea,36,53708.59,True,2021-05-30,free
7166,Monique,19,43184.04,True,2024-01-16,bronze
7167,Brandon,27,65818.13,False,2024-05-27,free
7168,Jason,34,66755.37,True,2022-09-14,free
7169,Lisa,54,54554.93,False,2023-12-23,bronze
7170,James,29,60440.79,False,2021-03-09,silver
7171,Anne,23,64237.72,False,2019-11-17,free
7172,Tracey,39,69617.05,False,2022-08-03,silver
7173,Meredith,49,45025.13,True,2022-03-30,free
7174,Laura,58,53091.01,True,2019-12-02,silver
7175,Aaron,37,69164.88,True,2022-09-28,gold
7176,Tara,18,58411.42,False,2025-01-21,free
7177,Nicole,64,31851.21,False,2022-06-11,gold
7178,Laura,23,83883.01,False,2019-09-20,bronze
7179,Michael,36,72696.94,True,2020-08-18,free
7180,Nicole,35,33765.76,False,2022-09-19,free
7181,Randy,23,50149.55,True,2025-02-04,silver
7182,Robert,62,83589.26,True,2024-11-25,bronze
7183,Hayley,50,66834.05,True,2020-07-31,silver
7184,Cynthia,40,38365.21,True,2024-05-20,bronze
7185,Raymond,40,30620.65,False,2021-12-08,free
7186,Connie,43,33560.69,False,2019-12-31,bronze
7187,Kara,30,52641.42,True,2023-06-26,silver
7188,Peter,24,70032.87,False,2024-06-23,free
7189,Charlene,32,36978.03,True,2023-02-11,free
7190,Glenn,61,68546.77,True,2020-11-21,free
7191,John,44,46822.39,True,2019-06-08,free
7192,Cynthia,43,32130.77,True,2020-07-14,free
7193,Nicholas,50,54778.11,True,2022-01-30,silver
7194,Scott,32,89605.38,True,2019-11-21,free
7195,Julie,53,80152.83,False,2020-12-03,gold
7196,Ryan,62,52514.15,True,2021-07-31,bronze
7197,Charles,44,63109.48,True,2023-06-21,silver
7198,Brian,22,51272.09,True,2022-04-10,free
7199,Ronald,19,30462.96,True,2021-06-08,free
7200,David,50,50864.76,False,2019-11-17,free
7201,Nicholas,33,69578.18,False,2023-10-21,bronze
7202,Andrew,40,42348.35,True,2021-04-04,bronze
7203,Donna,55,76063.03,True,2019-07-23,bronze
7204,Valerie,33,76714.52,False,2025-02-28,bronze
7205,Elizabeth,31,53234.51,True,2021-08-28,bronze
7206,Christina,46,61666.26,True,2023-08-07,silver
7207,James,43,79529.02,False,2020-11-24,free
7208,Janet,52,,True,2022-09-07,bronze
7209,Tonya,32,,False,2022-05-03,free
7210,Angel,20,33683.6,True,2019-06-20,gold
7211,Anthony,40,51273.57,True,2023-09-19,silver
7212,Amanda,46,55084.04,True,2021-12-09,silver
7213,Stacy,51,,True,2024-07-21,free
7214,Shane,50,60013.44,True,2023-04-03,gold
7215,Walter,58,48930.5,True,2024-01-07,free
7216,Courtney,58,58332.91,False,2022-11-04,bronze
7217,David,40,67799.53,True,2021-08-01,free
7218,Lindsay,24,55267.48,True,2022-12-19,gold
7219,Kimberly,20,72572.21,True,2023-11-05,gold
7220,Terri,49,,False,2022-12-12,bronze
7221,Erica,48,55467.66,True,2024-01-20,gold
7222,Mark,35,77685.41,False,2023-10-15,free
7223,William,60,81581.02,True,2020-08-11,gold
7224,John,24,77527.83,True,2019-07-16,free
7225,Allison,58,47903.91,True,2021-06-05,silver
7226,Robert,18,77872.37,True,2020-02-05,free
7227,Andrew,31,,True,2023-03-11,bronze
7228,Amy,49,42825.25,True,2024-03-18,free
7229,Gregory,23,54977.76,True,2020-03-17,silver
7230,Stephanie,56,78668.21,True,2023-12-25,bronze
7231,Michael,27,74330.96,True,2022-11-08,free
7232,Kristy,24,52122.98,True,2022-06-07,bronze
7233,Stephanie,43,43681.73,True,2024-04-01,bronze
7234,Ashley,51,79499.58,True,2021-09-22,bronze
7235,Vickie,47,68438.11,True,2021-06-05,free
7236,Brian,53,60543.17,True,2020-04-09,silver
7237,Katrina,38,47973.12,False,2022-03-31,silver
7238,Christopher,34,70796.95,False,2024-12-04,silver
7239,William,50,44462.42,True,2021-11-21,free
7240,Teresa,27,46435.27,True,2022-12-07,silver
7241,Heather,64,66025.65,True,2024-10-05,silver
7242,Sarah,59,74842.6,True,2024-04-22,silver
7243,Brandon,29,62137.85,True,2020-04-29,silver
7244,Sara,33,54564.48,True,2023-02-04,bronze
7245,William,58,73303.44,True,2024-10-07,gold
7246,Teresa,49,42671.9,True,2024-10-17,bronze
7247,Amanda,32,45739.8,True,2022-07-22,free
7248,Jessica,44,76298.83,False,2021-07-20,free
7249,Jeffrey,45,42270.22,True,2022-11-19,silver
7250,Brandon,34,33239.32,False,2020-05-17,bronze
7251,Helen,63,45190.73,True,2024-11-25,silver
7252,Thomas,19,76313.76,True,2023-07-01,bronze
7253,Adam,53,73401.26,True,2022-03-21,free
7254,Anthony,24,38046.27,True,2021-12-04,free
7255,Daniel,30,47695.95,True,2021-04-28,free
7256,Mitchell,32,37679.74,True,2023-05-08,bronze
7257,Brandon,42,69548.27,False,2020-11-24,bronze
7258,Dorothy,40,41652.51,True,2019-10-19,gold
7259,Hailey,39,66761.74,True,2022-07-30,silver
7260,Caleb,43,56898.74,False,2022-11-17,free
7261,Breanna,50,61407.85,False,2023-09-10,bronze
7262,Gwendolyn,28,34835.02,True,2023-11-24,free
7263,Kathryn,27,73386.37,True,2025-01-09,free
7264,Linda,42,83197.3,True,2022-08-10,silver
7265,Jeffrey,54,82204.79,True,2023-12-30,free
7266,Mark,65,,True,2022-03-08,free
7267,Amanda,60,29267.5,False,2024-01-22,bronze
7268,Elizabeth,55,54564.43,True,2025-03-08,free
7269,Joseph,58,64026.97,True,2021-07-25,bronze
7270,Brenda,62,62013.09,True,2020-01-18,bronze
7271,Brenda,41,36817.93,True,2020-01-14,free
7272,Dustin,57,70669.19,False,2020-03-01,silver
7273,Stephen,63,71566.25,True,2022-11-11,free
7274,Theresa,50,71605.28,True,2023-09-21,silver
7275,Breanna,34,49244.02,False,2021-03-08,silver
7276,Susan,41,,True,2022-02-02,silver
7277,Suzanne,54,52667.92,False,2019-12-11,gold
7278,Laura,19,77685.93,False,2023-07-14,silver
7279,Brenda,49,45475.35,False,2020-05-31,silver
7280,Jonathan,41,46977.23,True,2021-08-20,silver
7281,Richard,26,44088.78,False,2024-11-30,bronze
7282,Julie,21,53699.29,False,2019-05-29,silver
7283,Sarah,34,66223.89,False,2025-01-27,gold
7284,Jessica,34,70157.63,True,2024-01-09,silver
7285,Sara,65,41070.74,True,2020-04-30,free
7286,Charles,47,75180.05,False,2019-05-23,silver
7287,Melissa,57,77292.29,True,2023-07-14,free
7288,Michelle,28,,True,2019-05-08,bronze
7289,Laurie,38,39200.71,True,2024-06-20,free
7290,Samuel,38,78851.98,True,2021-04-13,free
7291,Elizabeth,35,65626.46,False,2020-07-06,silver
7292,Thomas,46,88556.28,True,2021-09-12,free
7293,James,41,38411.44,False,2019-10-21,gold
7294,Kristen,27,,True,2024-11-18,free
7295,Brad,62,82014.54,True,2021-10-12,silver
7296,Robert,34,66975.46,True,2021-01-14,bronze
7297,Amy,35,27224.27,True,2021-10-27,free
7298,Patricia,59,28677.5,False,2020-05-11,bronze
7299,Michael,65,86962.67,False,2023-12-10,free
7300,Jennifer,37,50767.26,False,2021-11-17,silver
7301,Karen,54,67160.31,True,2020-01-13,silver
7302,Brandy,62,40495.63,True,2021-06-13,silver
7303,David,35,51465.49,True,2021-07-21,free
7304,Tabitha,34,74310.84,False,2019-06-06,silver
7305,Jennifer,26,64239.08,True,2020-07-02,bronze
7306,Cynthia,31,53248.58,True,2025-04-29,free
7307,Ann,46,71976.11,False,2020-07-06,free
7308,Leah,48,59160.6,True,2024-10-15,free
7309,Deborah,21,75018.83,False,2019-12-28,free
7310,Michelle,35,53556.57,False,2020-11-29,free
7311,Mike,37,64418.69,True,2024-12-24,bronze
7312,Anthony,64,89984.78,False,2021-07-31,free
7313,Gloria,60,62366.22,True,2024-07-11,bronze
7314,George,61,70395.71,False,2023-02-18,free
7315,Jenna,26,33791.98,True,2021-11-16,silver
7316,Steven,30,62200.35,True,2020-11-28,free
7317,Brandon,32,,False,2019-10-26,bronze
7318,Amy,44,41820.51,True,2020-11-26,free
7319,Albert,32,,True,2023-02-27,silver
7320,Roy,45,55646.32,True,2022-09-05,free
7321,Justin,54,43345.63,True,2023-08-21,gold
7322,Shannon,36,52383.61,False,2021-10-14,gold
7323,Michael,43,91693.55,True,2021-03-13,bronze
7324,Angela,43,60334.48,True,2020-06-29,silver
7325,Jennifer,42,64684.78,True,2022-06-24,free
7326,Jennifer,43,88284.86,True,2020-06-08,silver
7327,Nathan,43,22665.38,False,2022-08-03,bronze
7328,Sarah,63,92310.26,True,2022-03-28,free
7329,Jason,45,71185.73,False,2022-09-03,free
7330,Brandon,35,41526.56,False,2022-05-07,free
7331,John,49,41395.74,True,2019-10-26,silver
7332,Eric,20,71963.44,True,2023-10-01,silver
7333,Ashley,19,71633.43,False,2021-07-28,bronze
7334,Richard,50,66517.52,True,2020-02-10,free
7335,Allison,59,45786.8,True,2020-10-07,bronze
7336,Linda,36,63519.64,True,2019-07-04,silver
7337,Samantha,34,50332.17,True,2022-10-17,silver
7338,Jennifer,61,55898.91,True,2022-12-14,free
7339,Patrick,50,45206.17,False,2025-04-13,bronze
7340,Eric,29,49832.8,False,2023-02-26,bronze
7341,Tina,20,28440.47,False,2020-03-13,silver
7342,Donald,60,82549.86,False,2021-07-24,bronze
7343,Joshua,43,47344.25,True,2022-08-09,gold
7344,Isaiah,52,80577.41,False,2020-06-27,silver
7345,Matthew,25,53179.48,True,2021-10-13,silver
7346,Jacqueline,53,51078.77,True,2024-08-19,bronze
7347,Chad,24,28695.3,True,2024-12-25,silver
7348,Andrea,63,88581.6,False,2020-09-26,free
7349,Karen,63,75740.95,False,2022-05-08,free
7350,Terry,53,45802.41,True,2020-02-12,free
7351,Perry,33,,False,2020-01-11,bronze
7352,Mary,41,76061.26,True,2021-07-24,free
7353,Logan,18,63056.34,True,2024-07-31,bronze
7354,Richard,42,62603.32,True,2022-07-07,bronze
7355,Justin,27,59809.9,True,2022-03-01,bronze
7356,Jesse,33,48256.53,False,2023-11-08,free
7357,Bethany,33,,True,2021-03-22,silver
7358,Kenneth,25,45499.83,False,2020-06-16,gold
7359,Stephen,46,75506.6,False,2024-06-03,bronze
7360,Walter,56,84893.41,True,2022-12-31,bronze
7361,Matthew,45,65440.06,True,2024-06-07,free
7362,Barry,23,,True,2024-04-25,gold
7363,Nicole,33,53313.86,True,2022-03-21,free
7364,William,37,65318.59,True,2023-12-18,silver
7365,Ryan,33,68383.75,False,2023-12-16,free
7366,George,24,62177.88,True,2025-02-19,gold
7367,Kevin,58,49203.59,False,2020-03-07,silver
7368,William,31,77579.18,True,2021-07-26,free
7369,Alexa,60,61888.15,True,2020-08-22,silver
7370,Jesse,43,66916.75,True,2022-08-21,free
7371,Cynthia,43,28425.13,False,2024-06-16,free
7372,Ashley,31,56732.42,False,2024-11-06,silver
7373,Katherine,24,70656.34,True,2021-10-23,gold
7374,Carrie,50,41469.39,True,2024-07-02,free
7375,Michele,43,33795.9,False,2021-07-15,free
7376,Jennifer,62,76972.23,True,2024-04-12,gold
7377,Maria,37,61887.44,True,2023-06-30,gold
7378,Kimberly,20,63011.91,True,2024-01-29,silver
7379,Christopher,21,66031.42,False,2023-11-30,bronze
7380,Lori,43,63881.23,False,2023-09-19,bronze
7381,Donna,28,15344.03,True,2024-02-27,free
7382,Victor,19,53900.5,True,2019-06-04,gold
7383,Caitlin,31,57852.14,False,2021-09-25,silver
7384,Larry,61,62422.68,True,2024-02-19,gold
7385,John,47,60396.11,False,2020-10-07,gold
7386,Jennifer,29,53547.72,True,2020-07-28,silver
7387,Gabriela,43,73215.38,True,2020-04-29,free
7388,Antonio,61,55727.25,True,2024-03-30,bronze
7389,Jason,50,62771.08,True,2023-06-26,silver
7390,Madison,30,,True,2024-10-05,bronze
7391,Dawn,31,38423.51,True,2020-01-24,bronze
7392,Douglas,41,25998.11,True,2020-03-22,bronze
7393,Lori,51,65142.99,False,2019-05-23,free
7394,Todd,61,68806.53,False,2023-12-27,free
7395,Priscilla,43,92660.48,True,2019-06-23,gold
7396,Shannon,38,,True,2023-09-11,free
7397,Cindy,45,57357.92,True,2023-03-10,free
7398,William,65,52106.26,True,2019-12-18,gold
7399,Ashley,53,76275.39,True,2024-09-12,bronze
7400,Brenda,57,67636.11,True,2023-12-28,silver
7401,Juan,19,72310.63,True,2024-03-20,free
7402,Christopher,59,64149.69,True,2021-12-20,bronze
7403,Rachael,26,72857.74,True,2023-04-24,silver
7404,William,40,81065.56,True,2020-02-03,free
7405,Jennifer,32,68937.69,True,2023-01-14,free
7406,Tony,30,51904.76,True,2019-12-30,bronze
7407,Ashley,40,45509.7,True,2020-11-14,silver
7408,Tracy,34,62330.31,True,2020-10-16,silver
7409,Stephen,65,82701.96,True,2019-10-11,gold
7410,David,19,,True,2019-09-25,gold
7411,Shelly,37,35104.01,True,2021-09-26,bronze
7412,Michael,37,86662.03,True,2024-08-10,bronze
7413,Natalie,63,,True,2019-10-03,bronze
